doc_id,doc_type,split,author_id,lang,genre,primary_genre,source,token_length,content,content_len_chars,x,y
mix_023181,candidate,train,2240a8594bda8b30d9d1632c9f2adc18fc9b3e9067c79efe6bd71e09973e65b3,es,news,news,babel_briefings,32,"El Gobernador presentará equipos y anunciará medidas, luego de que varios intendentes se quejaran por el aumento del delito.",124,26.983486,23.523167
mix_027062,query,train,db75ae79fa5588b25286b8877425f4d8b741e9072585d762465b2ab2a0d349ff,es,literature,literature,spanish_pd_books,397,"Oficiales, tambores y soldados l;a acción en un pueblo de Francia, durante la invasión de los aliados, en ^la guerra de 1812 Para esta obra ha pintado tres decoraciones el escenógrafo don Luis Mariel. La estrella de Olympia CUADRO PRIMERO Interior de un mesón, en una pequeña ciudad francesa, en el año de 1812. Aparecen: Koberol, amo del mismo, dando disposiciones para que ultimen de enganchar a la diligencia el tiro de caballos que ha de conducirla hasta Poitiers y_en la cual tienen pedido asiento los barones de Medoc, el señor Renard y sus hijas Julieta y Casta, dueños de un ^tablecimiento de sombreros, y el señor Gramont, con su hija Lui­ sa, una pobre cieguecita que va en busca de su curación. Hecha la presentación de todos estos personajes, en cuyo diálogo dan a conocer su posición social, entretienen el tiem­ po hasta la hora de la partida tomando algún alimento que les sirve Liset, moza del mesón. Se presentan Gaston de Lapepinier, su esposa I solina y un sobrino de ésta llamado Narciso de nombre y del cual no quiere separarse hasta últi­ mo momento, recomendándole im la olvide, y si por e ec o de la invasión de los enemigos con quien la patria se halla en guerra la ocurriese algo, que no deje de acordarse ae ella. El esposo, para distraer su mal humor, comienza a tra­ tar con sus compañeros de viaje, de los cuales resulta in i-",1356,28.014591,36.88945
mix_027378,query,train,fad0b1db039786004e952417d9033a7237dd142498a0d4a21c24d1e474eb3f1e,es,literature,literature,spanish_pd_books,154,"to, JUAN LABORDA Escribano por S. M. de Acuerdo y Gobierno de la Real Audiencia que resb de en la Ciudad de Zara* goza , Capital del Reyno 3e Aragon,, i, ClÉ^RTIFICO: Que por la Real Sociedad Aragonesa se presentó al Acuerdo de esta Audiencia un Real Despacho, su fecha en S. Lorenzo á diez y ocho de Noviembre último^ con la repr esentación que se siguen Excelentisirao Señor : La, Real So­ ciedad Aragonesa con su mayor atención á V, E. expone : Que el S 2 Rey",462,26.260967,28.41122
mix_025331,query,train,1fc85b86cd341bb35f68519b15ed8f58b4d326682e77ba9f646f5d98cc2f2316,es,literature,literature,spanish_pd_books,110,"— El actual conflictoeuropeo, — medice —, ha puesto a prueba la unidad y firmeza de nuestra conciencia nacional. Siendo yo presidente del ministerio en 1914, cuando el estallido de la guerra, fui al Parlamentoa declarar que la nación sería siempre fiel a sus compromisos internacionales, y tuve la satisfacción de ver partir, de las más opuestas fracciones de las Cámaras, muestras de caluroso asentimiento.",407,24.717339,32.592533
mix_026879,query,train,c79c3e5c79bdc41d5ca54d35d49d5f4d47c0a577081cad977688c428da798626,es,literature,literature,spanish_pd_books,139,"XIII Ó si queréis primero ser de mí conducidas hasta la Real Cabana en que el amor anida: Vamos: que aunque sin telas de gran precio, vestidas del mas sincero afecto, no seremos mal vistas: Vamos: que aunque Pastoras pobres y deslucidas, si el amor nos adorna, no habrá gala -mas linda. Vamos: que aunque Zagalas, hoy es tan dulce dia, que no han de desecharnos PERSONAS tan benignas. Que si al Rey de los Reyes los Pastores visitan á darle los primeros su humilde BIENVENIDA : Bien",482,36.99439,29.53243
mix_026375,candidate,train,91a8073254e682a71a3c895f8c4a49a6dba1cb40d523c4ae1b26eba56de2eb5d,es,literature,literature,spanish_pd_books,128,"tl: ;1 a .& Eflr. A eftudiarJ&c. • • ~e.cit. 1 ·E · Le.vefe la IgleGa en fus rropheosr pues en Tbomas fe cnmplen fus. • defeos. flecit. 2. Enarbole la Igleíb fu Vmdera; pues Efcudo en Thom's firme venera . Á Juo. Ya defmaya Lurhero con Calvino;> ciegos aun en la luzdel Solde.Aquino•. ÁriA I,",292,34.394733,17.243582
mix_025057,query,train,040e661d5947f10b2e2c24f4418be94c7cac68816d7a1402fea7593c6a721217,es,literature,literature,spanish_pd_books,174,"Coro de Pastores. Corramos presurosos á tan feliz morada, que el alma alborozada no puede sosegar. Un Pastor. Otro Pastor. Hermoso Infante mió, Yo un cordero pintado rendidos los pastores de color variado, diránte mil amores y leche y miel sabrosa al ir tu pie á besar. al Infante he de dar. Te ofrecerán guirnaldas Y después de humillarme de jazmines y rosas y tributarle honores, las zagalas donosas baylaré mil primores al irte á acariciar. que le han de embelesar. Coro. Coro. Corramos presurosos & c. Corramos presurosos & c.",530,29.290533,20.592913
mix_025374,query,train,24c7fce090373566f73a20333ab3b942c63d8542e865a9c978464df9bc9812ab,es,literature,literature,spanish_pd_books,31,.. es b:nefi~io ? M a.s por que yes en C1 tanta TONA:~ © Biblioteca Nacional de España,86,31.547949,9.919179
mix_026352,query,train,8ec03318e263455e2da5ecc3f10740119c79e7697a66c1baeffc13b60e07265d,es,literature,literature,spanish_pd_books,115,"PLECTRO DEVOTO, MYSTICA LYRA, EN QUE EL CORAZÓN HUMANOTEMPLA las cuerdas del proprio conocimiento, ajuftando íus voces a ia dulcifsima harmonía del nombre de Jefus en diferentes Cantos. EXERCICIOUTILISSIMO PARA TODO GENERO DE PERSONAS en el Sagrado tiempo de Quareíma, en que el mas -ftragado debe entrar en quentas con íu conciencia, y vida interior. SÁCALE A LUZ",364,29.413275,25.75466
mix_026760,query,train,b99daccca3ffa40352d612a990d433e8e8dc239bfb7045496faa1a311e3d1cca,es,literature,literature,spanish_pd_books,100,"que Rup. fué un escándalo aquel! se Toma, pues asi van todas. Ya el pudor fué á los pies, y por eso se los tapan, que es lo que queda por ver. Mas pasemos á otro asunto. Rosa. Yo, cuando á Cuba marché... Qué bien dijo el padre cura que que predicó antes de el diablo... ayer; — 17 — Rup. Nos lleve á todos.",306,39.92139,26.630728
mix_023749,query,train,b66fb24a46adacc642c2f0b7957eae81fd5f964db5b3051e22ba6e5c348c5a47,es,news,news,babel_briefings,15,La heredera al trono de España comenzará sus clases esta semana,63,21.330408,20.170609
mix_025726,query,train,4d4e1b3b44316797db9b163ae18e5afad71539f02a5cf38b15f06b202bd66bf2,es,literature,literature,spanish_pd_books,340,"cansen todas las cofas'imitar los hc-cUog/yífcguir los ge^. nerofos ’penfatnlentos del Gr<ín Duque Fcrcinando üi Padre, de gloriofa memoria-, el qual cn la tranquilidad de fd efta-"" do, ninguna otra cofa procuró mas , que d bien vniuerfal déla ChriftUndad,y ei figuro del Alar, y la oprcfnomdel comuùçncà. juigo, con fu juño padercombatíendolo, por debilkarle de fuer-^ ça^ : Aunque en la mayor parte del año pre fente algunas .G¿kras Tofcanas Éan cftado-ocapadas en los ncgociosLdsÆfpana . Vat^ liendofe çn toda fuerte, dclpoco tiem po que quedsua y ha qu^ii* do, por terr^Qr de iosinfieles,y exiçrcicio de fmMafinerra, y; Solda.’ defea, emplearlas. Y an fi auiendo con maduroconfejo / pTopiieG to a fu Almirante, y Coronei de tierra alguna^ imprefas ; D^ret** jninó-que la tarde dcLpriraero dia de Agorto ^partieden del puer, to de Liorna ficte de fas galeras/bicn guarnccídasdc Soldaaoi, y ; de",897,32.87308,20.39817
mix_023146,candidate,train,19f3d361b71f72bce86701913f39712a113efd0d0ad27f0c0cf416b456a7ef6e,es,news,news,babel_briefings,63,"La Tormenta tropical Eta toca tierra al sur de Sancti Spíritus. A alrededor de las 4 y 30 de la madrugada de este domingo, la tormenta tropical Eta tocó tierra cubana por punta La Media, en la costa s",200,25.299885,18.749245
mix_023473,query,train,6bd2a0785b9a26d1fbe562829bde9591dc085cee356968ccd3607d67a6f90e4f,es,news,news,babel_briefings,50,¿Podrá Doge alcanzar el precio de 1 dólar? Algunos creen que es prácticamente imposible a menos que la moneda sea testigo de algunas compras del nivel de Bitcoin en el futuro próximo.,183,27.381023,22.479559
mix_026476,query,train,99795eb7f290c3eda1a3baf559276d2448189ba186b0424eeadcfb80be6bed58,es,literature,literature,spanish_pd_books,124,"M. de la resolución del Emperador (2). Entretanto no perdía tiempo en asegurar los ánimos de los que por miedo ó flaqueza podían inclinarse al enemigo, escribiendo al erecto á los cabos que en aquellas partes mandaban tropas siguiesen fielmente el partido ele aquella Casa. Y habiéndole escrito el comisurio imperial Prubendul, que asistía en Colonia, la necesidad de municiones que para su defensa tenían algunas plazas,",421,35.826996,30.79374
mix_025986,query,train,6ad68d0f7c845515e0622d9768704de23994cc1904990f36132f36c29c9dd1d9,es,literature,literature,spanish_pd_books,122,"rniori grada tom.2 .controu 2 zz , i.nuQi.2p.cumfeqq. donde di- noesbuena confequencia: Erantomnesdc 3Undrate,ergo de eadem linea, Curtías Sénior conf. que 1 j,fuhnum.iy.RiminaldJunxonf.z^.numt'/.X1 era afsi concluye muy a nueftro propofito, que clfcadc actor tenia necefsidadde probar, quefu afcendiente",304,37.00001,17.405685
mix_025239,query,train,17154946dfb8667794162b97d5fe15cede7ddc7cb89fbe2646c4c8c43652f452,es,literature,literature,spanish_pd_books,227,"ZARAGOZA—1919 TIP. DEL HOSPICIO - r/ ya se el buen ejercicio de la imprescindible la existencia le ayuden en el gabinete de les llame Aparejadores, ya como se quisiere. ARA profesión de Arquitecto es de auxiliares prácticos que trabajo y en la obra, ya se Ayudantes, ya Delineantes, hoy las enseñanzas que la obtención del título de Aparejador, y llevando veintidós años de explicar diversas materias en las citadas Escuelas, y de ellos ocho desempeñando cíases especiales del citado peritaje, he podido apreciar las defihan considerado suficientes para ciencias de la enseñanza actual. Por ello y ante el aumento de atribuciones y de destinos remunerados que el Estado va concediendo a los que poseen el título de Aparejador, considero un deber (además de una oportu-",768,31.000187,36.994114
mix_027042,candidate,train,d95c55e4a94b33a74d672b98f4d6fac5544f54b42fa32ee3d8dda65c496a73b3,es,literature,literature,spanish_pd_books,200,"films accref-. cens lofepb.Gen, $9. y.22. Aumentando efmaltes á fu fami lia de las mas Nobilifsimas, yá fu Religión gravifsima créditos de inmortal gloria. Afsi lo Tiento. Barcelona á. a_.o. d& Mayo 1 7 0 1. ®otor Juan Bácb. 1 PARE- PARECER -DEL DOTOR ANTONIO. Serra, Cathedratico que fué de Ftlojofia y Theoh?ia, en la Menor de Santo f'bomas., de' la Vnúerftdad. de Ranclona Examinador SynodeA.de los Obijjiados de la Éxcelentifsima Barcelona,y Gerona,y. Calificador del Santo Oficio de la Lnqiúft, don de Cataluña. y",518,31.040262,18.720669
mix_026109,query,train,75be80b8009431d3679f0e588459ddd47518a255ce44c77b904b3a739c6e0268,es,literature,literature,spanish_pd_books,141,"Lo que el Scrcnifí’mo feñor Doníuan ha obra­ do ,y tal vez exponiendofe enj?cligj^aíido , io que qualquier General parudnàr’pWaoEHî, alctauâ Jos Lidos, anímaua Jos heridos, y parecía que paja todos era. Fue la vitocia a 24.de Setiebre por la mañana día de San Dalmau cuei po fanto del Conuentode Predicadores de Gerona,donde el Sato Reíigioío obra prodigiofús milagros.",369,36.055584,20.434097
mix_027181,query,train,e87d71ce5222ea1263e30f921535319cb469c8d30f7a8b84e6b6a29799386c55,es,literature,literature,spanish_pd_books,263,"expe¬ dida con motivo de la escaséz de Semi¬ llas, y les previne debían persuadir á ¡os el cumplimiento de este importante punto no debía darse lugar á repetir otra providencia, me veo con todo en precisión de hacerlo asi porque se me han dirigido varios recursos relativos á la necesidad de compeler al trabajo á los mismos Opera¬ rios, que lo resisten por ociosidad y abandono, resultando consiguientemente la pérdida de muchas milpas y el des¬ aliento de los Labradores que con dolor ven malograr sus frutos por falta de manos trabajadoras, no obstante que abundan de ellas los respectivos Territorios. En este concepto, y en el de que las Leyes encar¬ gan mucho el cuidado de que los Indios no vivan ocio¬ sos, y que se obligue al trabajo en ocupaciones útiles á los Españoles, Mestizos, Mulatos, y demás castas que an¬ dan bagabundos y holgazanes, siendo el tiempo de ca¬ lamidad el en que mas debe celarse de la aplicación de que para estas",946,35.36402,35.885166
mix_027255,candidate,train,ef335e25acb1497bfb6a94e0abfa5f589f03cfebfe26ff328b00dfe5414b1afb,es,literature,literature,spanish_pd_books,276,"como en acabarlos, que no hallen nunca punto fijo en lo uno ni en lo otro. Dícense sus causas y remedios. Cap. XXXIX. — Que trata de las espuelas largas y de las cortas yá qué caballos se han de aplicar. Cap. XL. — Que trata de la vara fuerte y de la cimbreñaó basta. Cap. XLI. — Que trata de cómo el que sigue la afición de enfrenar necesita para el logro del acierto, tener grantema con que ir procediendo, mucha maña en el ir obrando, ygranconocimiento en lo que fuere descubriendo. Cap. XLII. — Que trata comohay caballos, que les falta el tiento á los unos dentro de la boca yá los otros fuera, yá otros en ambas partes, ycómo el primor consiste en sabérselo buscar. Dí cense las causas y su remedio. Cap. XLIII. — Que trata que hay caballos que andando bien enfrenados con buenarienda, tiento y postura, y con firmeza en el rostro, así de paso como en lo violento, salen con la novedad",891,38.890118,31.061308
mix_025647,query,train,448b8c1fdf7066d938fab105cb13f0d846d9e5a4e6818eb95b9bebe8376548b7,es,literature,literature,spanish_pd_books,196,"Biblioteca Nacional de España CAPITULO III Apenas concluía la cantadora su cuen* to, cuando entró el guarda, que sin decir palabra, se acercó á ellas, puso su esco"" peta á su lado, se apoyó en el pilar del pozo, y se puso á picar un cigarro. Vaf raen se sintió desconcertada y fatigosa con la presencia de aquel hombre, que la repella, y tuvo deseos de alejarse. Pero por un lado no tenia pretexto para hacer' lo, sin faltar á esa urbanidad innata, P®' Bada á deber yá costumbre enelpueblol y por otro, lo urgía concluir loque estaba haciendo. Al cabo de un ^ato, y como para e®' trar en c'daversación, llamé él guarda *",620,28.786798,28.653053
mix_026403,candidate,train,93e36a80ab3472ae4d95558d72a0424e6b158c599c409957278e4c01bd393ecf,es,literature,literature,spanish_pd_books,226,"Navegación. A todo Oficial mientras está embarcado se descuenta por razón de mesa la mitad de su Paga,-sin diferencia del casado al soltero, yá sus criados, si exceden del número que el Rey tiene señalado según sus empleos, se les descuenta 92. niaraye* dís aldia por cada-uno y al Capellán y: Cirujano solo sé les xtescuetan 4. reales y 30. maravedís á cada uno. ' • i : Por Ración de Armada paga el Sargento, Tambor Mayor yMaestro Armero40.' maravedís cada dia : el Cabo, Tambor y Pífano 32. maravedís-;-y el 'Soldado 28: maravedís; yá las irógérés <-'é hijos de la-Tropa se les da Ración sin vino ni' descuento', algunos •• "" •; •'• 'tí---1. RE— :",650,25.182875,28.201984
mix_025876,candidate,train,5ef45289178d7fa761f38c1c3761dab1428b418d9fbf73ac8895d8880cb43ad9,es,literature,literature,spanish_pd_books,88,"m. Vnas dissertaciones corren también por aquí con variasopiniones al ladodeundefensorio, quediuerso en elcuerpotiene el mismoespíri tu, queya V. m. ha visto; y todos tres con jurados contra los renouados Cronicones, tratando á sus Escoliadores con mucha indecencia, no sé con quánta razón.",290,32.81171,25.055336
mix_025330,query,train,1fad92fe9c23596f1948da35005142472d89fe8b58a9e71548b014b0dbdf9762,es,literature,literature,spanish_pd_books,192,", Tierno, Hermofo Zagal,Paftor Sagrados No como el que vid At me to Paftor folo, Sino el Sol de lufticia, lacro Apolo, Que como Pañor bueno» Por monte iccultosy por el valle amenOi Amante íedefvcla Bufcandola obejucla. Imboca la piedad con el valido» Ttmiendo que fangricnto. La devore voraz el lobo ambrietc,^ Y por librarla dcprecifo daño La conduze el paftor a fu rebaño, Caufando al Ci:lo aflombror Su pelo fuftentando con e! embro. Siendo eñe Altar compuefto,y adornado Solo por aquel lade. Que linda con el Daürocriñalinoí",528,39.33602,19.416714
mix_023845,query,train,d0b62cfd302fc58263559e674252aa274b45a1d9ae70c80f5a909d537eab07ab,es,news,news,babel_briefings,35,"El fen&oacute;meno dur&oacute; un a&ntilde;o en observaci&oacute;n, de enero del 2018 a febrero del 2019.",105,24.045486,9.650972
mix_025418,query,train,29dd454a0fdc23f04a406543a59a953c10365eb44550a5925f4840b9b575326a,es,literature,literature,spanish_pd_books,89,"ESTÉTICA OBJETIVA ARTÍSTICA 129 tabaa los hombres, no tales como son,:sino como, deb ieran ser (1).;q CARÁCTER. — Mas no debe considerarse el carácter tan¡ sólocomo principio negativo que limita la belleza, sino q-úe debe llamar la,atención por: sí mismo en la idealización artística.",284,23.436255,21.633965
mix_025564,query,train,3b85fb1fb61ddd45c753e959ce0925ab0b12f1713079de3de35521aeac14d141,es,literature,literature,spanish_pd_books,102,"alcanzó en su vuelo de Patos a Buenos Aires, ef «Plus Ultra» de Frenco> Ruiz de Alda, Durán y Rada; cuando, en sentido inverso« de occidente a oriente, acaban estos dfas de cruzar el Atlánticor ya sin escalas, en sus respectivos vuelos de Nueva York a París ya Berlín, el «Espíritu de San Luis» y el «Miss Columbia».",316,28.032259,18.846262
mix_026103,query,train,7565a87d99314ea6c5da7045a85da529624d99d91d03f478f1649d4785373880,es,literature,literature,spanish_pd_books,285,"WITTELSIIÖFER juzga que los experimentos aquí expuestos no tienen interés ninguno en la práctica, en la que el yodoformo se ha aplicado siempre con excelente éxito, y por lo tanto, ha acreditado suficientemente su valor. KÖNIG sostiene la opinión de que la principal acción del yodoformo en las heridas, es oponerse á la excesiva trasudación de líquidos orgánicos yá la formación de exudados, con lo cual resulta tener también en cierto modo acción antiséptica; pues no habiendo secreciones en la herida, falta terreno abonado para el cultivo de microorganismos, ya que donde no hay substractums nutritivos, no pueden desarrollarse bacterias: si el yodoformo tiene ventaja sobre otros apositos antisépticos, es porque no causando irritación alguna de la herida, y reduciendo á su más mínima expresión los productos segregados por la misma, estos líquidos orgánicos no llegan á atravesar el aposito, no se ponen en contacto con el aire exterior, y por tanto, no se desarrolla EFFRIIÍS, de Boston, es del en ellos bacteriácea alguna.",1031,30.024565,35.328274
mix_025633,candidate,train,4292e9993e33c2a161c1a7911c1eaf9d9eab1c78614de470c359e51e4475624f,es,literature,literature,spanish_pd_books,97,"EXÉRCITO ÁLASÓRDE de la Romana con fecha de cuerpos embarcados, y de los Zelandia y Jutlandía, Mugeret de SirviNifhf Tropa. Xcfes Qfics. Tropa ent es. 1 Total general. ESTADO MAYOR GENERAL 5l6. 3°- 55! Regimiento de Infantería de Zamora. ídem de la Princesa",257,27.475727,18.277424
mix_025043,query,train,02df0e288bc69691403dba83d0fc57ac13ad1f7310b3f1511b7eca30340ed65d,es,literature,literature,spanish_pd_books,101,"«Oportuno Defensor de mi fama y de LXXXV Quién de aquí, quién de allí Cada uno se le aparece, á los otros ve con celo, A todos ella acoge, y aun parece Que cada cual le da gozo y consuelo. Nota Gofredo apenas amanece Que han partido, y le asalta cruel recelo; Que del futuro présaga su mente Muy graves males con afán presiente.",328,36.24548,23.52999
mix_025383,query,train,2622298c8c381ce45d4a700785f2831f3de8d5ae554d7d06166b567d49328960,es,literature,literature,spanish_pd_books,152,"Combat i.. to tenaz, Pelicano, fe ~a~tica mas no lo. pudo rendir~ hermofa vtvlente na""e, porque tnf1far de los h1erros, queen la tempellad Hebrea todo fu acierto era aili. furco el goJfo de fu fangre, Volando venid, &e. Cifne canta, yä Maria Defplumavale voriz, con alahans-as aplaude, fi es que pud.o ha2erlo afsi, porque fe alabe fu aliento, quien para el brõce,y ~a fama, quando fu cantar fea al A.ve.",404,38.058334,19.30304
mix_025648,candidate,train,448b8c1fdf7066d938fab105cb13f0d846d9e5a4e6818eb95b9bebe8376548b7,es,literature,literature,spanish_pd_books,383,"esparció una voz por el lugar,—una de e^jas voces que parecen formarse en las nubes, y que llegan á la tierra cvmo aero­ litos consistentes y compactos,—de que aquel hombre, que parecido al huracán, habla venido sin saberse de dónde, ni á dónde iba, andaba á salto de mata, pres­ tado y forastero en todas partes, para burlar á la justicia que le buscaba con objeto de echarle mano. Varmen notó con sobresalto que cuan­ do venía el guarda al castillo á las horas de las comidas, tenia fija tenazmente so­ bre ella su atención, E‘'a Varmen lo que suelen ser las que se clasifican de arrima­ das á la iglesia: opuesta á que se ocupa­ sen de ella. Su vestir era con extremo aseado y primoroso, pero rigurosamente Sencillo; la ropa que llevaba era basta, Pero limpia; cuidadosamente remendada, pero sin adorno alguno: su cabello estaba siempre alisado y recogido; pero nunca adornaban flores su cabeza. Las flores de los jardines quieren las bribas de prima^era para ostentarse: en las cabezas de Jas mujeres quieren las alegrías que todas ""Buen, ¡ni ann en la j JventudI Asi es oo^0 el agradar á los hombres no se lo pe­ ala su vanidad, ni agradar á aquel se lo izadla su csrazóu, puso todó esmero eu ®vit»r BU junosonoia.",1219,38.843456,33.166386
mix_027116,candidate,train,e2723785441554123f8213895803f1dbc5d965aad318ba7a2ba82b5b78370a85,es,literature,literature,spanish_pd_books,179,"Con este motivo, por' Don Pedro Rodríguez Campomanes , Fiscal del nuestro Consejo, se expuso y entre ptras cosas, en pedimento de cinco de este mes : ■ I. Que los Comisionados nombrados por el dicho Presidente para la referida cxecucion debían formalizar Inventarío de todos los bienes del rcspecrívo Colegio o Casa de la Compañía, cuidando provisio­ nalmente de poner cobro en las rentas, y produólos , administrando ó arrendando los efeótos que lo requieran: vendiendo todos aquellos comestibles ó generos de dispensa que pueden malearse ó perderse, precediendo hacerlos medir, pesar y valuar por peritos, para que de este modo cons­ te en.",642,34.70403,33.104603
mix_026239,query,train,838405d88b76d427043f63745bff9e4064c7f915b52000df64f474cd076a4bef,es,literature,literature,spanish_pd_books,213,"•• i Al arm1,al arma,al arma. que toda aJ Ha: to negada 4 O que bien el combate pregonan para dar vida a las flores los ecos del cL1fr.,,y de lascax.as. tuvo vna rifa de piara. Tod~s . Al arma.al arm~,al ~rma. Rrfa de piara tan noble. 1 Al arma,'ll arma.guerra. que de vna Jiga villana. qhuye el c!quadró de las tinieblas. nunca le roco el horror • Al arma,gucrra,al arma, por ctlar muy 3purada. que vcítida de el Sol, Muy apurada la vitro• que de I;thellas tocada, las enemigas efqu3dras. caJfada de Ja Luna tamo.que para vencerias absofcurasdudas T COCe el",558,36.0836,21.06397
mix_025279,query,train,19bd7adf6f475a45d6b31c42c2fd0bfa0816c9fc71e45be9a534635b3257bd60,es,literature,literature,spanish_pd_books,247,"250 pasa rápido y rugiente dejando su paso impreso, pues lleva en su blanca frente la grandeza del progreso. Ya resbala silbadora trepando cerros y llanos la fugaz locomotora, que las entrañas devora de los montes Marianos. Ella en su rápido giro que al pié de los pueblos calma, te llevará á tu retiro, pobre Bétis, un suspiro como un recuerdo del alma. Mas nó, que tú no imaginas lo que he llegado á sufrir en esta tierra de espinas do sueño, Guadalquivir, con tus ondas cristalinas. Deja, deja, Manzanares, que rompa el lazo angustioso que alimenta mis pesares; no sabes cuánto es hermoso tornar á ver sus hogares! ¿Qué me importa esta alegría ni este encantado concierto que embarga la mente mía, si me persiguen despierto los sueños de Andalucía? ¿Qué importa, di, que este suelo",784,38.77233,30.641731
mix_026046,query,train,7046b6f069ca807ed0b725ebddcfbf639d12f77685c2d87921d38e4e9aa985b6,es,literature,literature,spanish_pd_books,126,"icerón en las alabaníf as que háze de Pompea Magno, dize, que en vn Principe, que hade pelear, y que emprende coíás militares de mucha importancia, fe requieren quatro cofas > es á>faber ciceio» ^^^^^c'^ del artemih'tar, virtud, autoridad, /felicidad, j^^afiíar rer qmmntur in Vrmipe beltanttxfcknüa re¿ militam^virtus, aufíori fwlicitaí, .",340,36.7432,22.538383
mix_026663,query,train,adde0693b4f8272d418ead7cbc90250554b047b00bae4171ff219272c765a452,es,literature,literature,spanish_pd_books,408,"' Mas como yuan en bufca de aquel tytano ColTano Sanfhn bailaron furgído en mar blanca,delante Porto Fariña^ pocos días defpues del gloriofo precurfor Bapnfta. Cierto queíie la ocafion mas que buena., puesíftaua dotmido,Eolo,con fus fubditoslos vientos : y recteandofe por ^ Sellos campos de fafir.eon ojos de linces, defcubxteron de muy lexoslos dichos Galeones,que a buena comparación pa retían cinco grueflás-toíiesjcomo fe echaron bien de ver dt """" Tuuieron confejo de guerra los yalerofos.Comendado­ res juntos con el.General, y Ips demas Capitanes ÿ la otra efquadra de Cecilia,y fue la rdolucio dellos,que todos a vna, determinaron fe les dielTe Ja batería a tiro de canyony no de otra fuerte,. mcrY como en fila oçafîon fe momo yn ventefiUo rreico, con vn<t manía y fuaue mareaidiGroti Jas yçUs todas a los ayre^y füícandp las africanas olas,poco a poco allegaron al lugar^tan de todos defeadQ.,comaíengo dicho; y falu dándoles con los cañones de cruxia conmuy grucíTas b^as enrramadas de dcg tro, hizicron defde allá muy bien fu oficíoé Pues dándoles a todos por vna parte y por otra (les agujeraron de tal luerte; cue no foloíe quedaron,en particular los dos con tantos ojos",1184,42.988415,24.221825
mix_026657,query,train,ad37dc99b0e2b2425396358cdbf071a9e34f55788188433f91e9014cbf6791f0,es,literature,literature,spanish_pd_books,131,"LAS HIJAS SINMADRE 443 — ¿ Y quién le asegura á usted que podrá resistir una segunda vez á esa seducción que se le presentará áus ted más poderosa en un encantador aposento donde puedan reunirse todas las voluptuosidades y todos los en cantos imaginables? Hay ocasiones, querido Alejandro, en que el retroceder no es cobardía, sino prudencia. — De todos modos, esté usted seguro que yo voy allí. — Como usted quiera. Y don Jerónimo se encogió de hombros.",454,35.169025,28.165808
mix_026227,candidate,train,8258ec8ddd4c810fedfd635c82a16dfb4acd7307e57d49d9e11977c604f36b93,es,literature,literature,spanish_pd_books,127,"Cumplen con las condiciones del problema, el número positivo + 24, y el negativo — 24. PA Así, si se pidiese un punto de la línea PQ tal que, la terce- —141— ra parte de su distancia al punto fijo A, multiplicada por la cuarta parte do esta distancia fuese igual á 48, el resultado obtenido nosdiria que hahia dos puntos que cumplían las condiciones exigidas, uno á la derecha de A, yá la distancia 24, y otro á la izquierda de A, yá la misma distancia.",453,26.023304,27.676638
mix_026336,query,train,8db90c7fa3ca7af920ef962f907c8762deb4998859717e28e3c08338da6d540f,es,literature,literature,spanish_pd_books,159,"SOF. BAR. SOF. BAR. EUF. SOF. BAR. EUF. El caballero Vinuesa licencia pide... ¡ Ay de mi!... Joven de tanto talento nos honra mucho... al momento... ¿Puede pasar? i Oh!... si, si... (Vase doña Eufemia.) Demos rostro á la tormenta. Y... ¿recibirle debemos? ¿Y por qné no? ya veremos del modo que se presenta... Nadie mejor que él podrá darnos nuevas del Marques... oigámoslo, que después le diremos... aqui está. ESCENA VI. LA BARONESA. SOFÍA. l)ON ÁNGEL.",454,21.02596,26.018373
mix_027278,candidate,train,f0bf6526510becd88b395fe86aa004f4d06a4bc6be734b53d8b0e202e6bc5b74,es,literature,literature,spanish_pd_books,349,"© Biblioteca Nacional de España ESCULTURA. 93 con sobrepuestos de oro y piedras preciosas... Asístenla colaterales xlos vivas copias del gran Patriarca San Ignacio de Loyola y el grande Apóstol de las Indias, San Fran cisco Javier. Los demás cuerpos, en correspondencia de la arquitectura yá devoción de los fun dadores, se esclarecen con singulares pinturas de santos. Llena la testera de la capilla de Nuestra Señora de la Antigua hermoso y lucido retablo, que en altura de 78 pies (unos 21 metros) y 54 (unos 14 metros) de latitud óan cho, contiene treinta lienzos de la vida de Nuestra Señora, entre doce columnas estriadas, y en el nicho principal la soberana imagen de María con la advocación de Nuestra Señora de la Antigua, de más que naturalestaturay de belleza sobrenatural, copiada, por las medidas y forma, de la que se venera, en la Santa Iglesia de Sevilla. En la capilla de San Crispín y San Grispiniano están estos dos santos, de talla entera y natural estatura, en el primer cuerpo del altar; en el segundo hay un hermoso bulto de San Atilano, obispo de Zamora, y en los intercolumnios y nichos otras estat uas de santos, de cuerpo entero. Con motivo de las fiestas ocurridas en",1195,26.869566,36.546967
